smartworkout_id,smartworkout_zh,smartworkout_en,body_part,equipments,weight_type,laterality,mechanics,tags
5d3e85c7-ad6f-4fa9-8b63-984f13c3b1ac,弹力带锤式弯举,Band Hammer Curl,BICEPS,RESISTANCE_BAND,BAND,BILATERAL,ISOLATION,STRENGTH|PULL
5d581dce-e35e-45cc-94eb-f9bb8103a455,史密斯卧推,Smith Bench Press,CHEST,SMITH_MACHINE|BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
5d7f0882-cb58-4a57-8a64-9c59fb4f81be,旋转小腿提踵,Rotary Calf Raise,LEGS,SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
5df2c7d2-f24b-4fd4-a358-6155858b088e,哑铃箭步蹲,Barbell Walking Lunges,LEGS,BARBELL,BARBELL,ALTERNATING,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
5e119ca8-0a32-4a06-bf8c-37940087361d,哑铃拉森卧推,Dumbbell Larsen Press,CHEST,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
5e34780b-d33a-4637-bd4c-2b282149bad7,悬垂屈膝触肘腰部,Hanging Knees to Elbows Waist,ABS,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|CORE
5e41d753-27dc-4af1-852f-1ae2eda678c6,哑铃跳跃,Dumbbell Jump,LEGS,DUMBBELL,WEIGHTED,BILATERAL,COMPOUND,PLYOMETRIC|EXPLOSIVE|BALANCE
5e5e5c5f-0e1d-4827-b76d-c2f87d4ac410,蛙式平板支撑,Frog Planche,TRICEPS,PARALLETTES,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|CORE|BALANCE|ISOMETRIC
5ee2a3f3-0b7a-7527-b3ee-d7d87664862b,器械反向飞鸟,Machine Reverse Flyes,SHOULDERS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
5ee4154e-6595-4f89-92bf-b36ad01d149f,杠铃站姿背部腕屈伸,Barbell Standing Back Wrist Curl,FOREARMS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH
5ef57127-8673-4d29-a362-fdce93cd48f0,杠铃俯卧斜板弯举,Barbell Prone Incline Curl,BICEPS,BARBELL|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
5f734d43-2eda-4fff-9399-f99a195b6ab3,负重俯卧撑,Negative Push-Up,CHEST,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH
5fb31854-bd36-4046-a30f-8e80462af9a1,箱式跳跃,Box Jumps,LEGS,PLYO_BOX,BODYWEIGHT,BILATERAL,COMPOUND,PLYOMETRIC|EXPLOSIVE|BALANCE|FUNCTIONAL|CARDIO
603caf54-423d-4715-89ac-d1b4b499107a,单臂地雷杠站姿肩推,One-Arm Landmine Standing Shoulder Press,SHOULDERS,LANDMINE,BARBELL,UNILATERAL,COMPOUND,STRENGTH|PUSH|BALANCE|FUNCTIONAL
61242c0e-4fdf-4e41-a4c8-f94caa17f568,史密斯机哈克深蹲,Smith Hack Squat,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
618813bd-86d3-4bed-9881-5d03342d37ae,坐姿反向圆周卷腹,Seated Reverse Circle Crunches,ABS,BENCH,BODYWEIGHT,BILATERAL,ISOLATION,CORE|STRENGTH
61e81b56-9baa-4959-9cd1-12103a45cd58,哑铃地板胸部飞鸟,Dumbbell Floor Chest Fly,CHEST,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
61fb6b76-1d67-48f8-abba-bca2c60db1f9,哑铃耸肩,Dumbbell Shoulder Shrugs,BACK,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH
6215e01e-da84-4349-8967-2169e082f469,单腿坐姿小腿肌训练机提踵,Single Leg Seated Calf Machine Raise,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH
62d8e1ae-e1fa-44f0-a2f0-8ad732d30942,哑铃半跪姿肩推,Dumbbell Half Kneeling Shoulder Press,SHOULDERS,DUMBBELL,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|BALANCE|PUSH
62df860b-c893-4883-a66c-9b7be6a6bd63,杠铃上拉,Barbell Pullover,CHEST,BARBELL|BENCH,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
642e9efb-4dc4-41a7-8e84-56dcea274c86,悬垂式力量抓举,Hang Power Clean,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|FUNCTIONAL
6548ec6b-8ab8-4866-8b80-e2b412937051,蝴蝶机胸部飞鸟,Pec Deck Chest Fly,CHEST,SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
65500534-b8d9-4aee-a841-28b69a12cf58,锤式握法哑铃卧推,Hammer Grip Dumbbell Bench Press,CHEST,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
65cd4e80-8f47-4aba-9ca5-0a12185359b8,臂炮二头肌哑铃弯举,Arm Blaster Biceps Dumbbell Curl,BICEPS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
65e0d493-ff1c-4492-a82a-109167974678,半跪姿肩部哑铃推举,Half Kneeling Shoulder Dumbbell Press,SHOULDERS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|BALANCE|PUSH|FUNCTIONAL
66560c14-c119-4d53-b8ad-d075f2ccea2c,绳索臀部后踢,Glute Cable Kickback,GLUTEUS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|FUNCTIONAL
6683712d-bac9-4c1d-907d-d2df12e60ee1,L型引体向上,L Pull-Up,BACK,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|CORE|PULL
66a6068b-f1aa-40b8-9f56-0359cc0573b1,坐姿哑铃耸肩,Seated Dumbbell Shrugs,BACK,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH
67388acd-390f-4322-b88b-ea5aa75a5ee4,站立侧面背阔肌拉伸,Standing Side Lat Stretch,BACK,,BODYWEIGHT,UNILATERAL,ISOLATION,MOBILITY|STRETCH|WARMUP
679a7c5d-76aa-4c2e-b43e-8e8915db63f7,行走弓步蹲,Walking Lunges,LEGS,DUMBBELL,BODYWEIGHT,ALTERNATING,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
67f6aae7-5674-4e6e-9b39-1e4a0c956e5c,环绕拉动,Pull Around,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
67fa769c-8cc6-497a-b27e-5355bc085b3c,V字仰卧起坐,V-Up,ABS,,BODYWEIGHT,BILATERAL,ISOLATION,CORE|BALANCE
68152684-1e2f-1ffb-39dc-fd1c741f63ac,杠铃窄握立划船,Barbell Narrow Grip Upright Row,SHOULDERS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
684999fc-af89-42cf-b915-97599db440b7,弹力带水平扭转,Band Twist (horizontal),ABS,RESISTANCE_BAND,BAND,ALTERNATING,COMPOUND,CORE|MOBILITY|FUNCTIONAL
688d35de-f0ac-4a44-99e8-149ab5be3fa9,双杠臂屈伸,Dips,TRICEPS,DIP_BARS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH
68978b20-90bd-479a-98b4-311164673268,三头肌俯卧撑,Triceps Push-Up,TRICEPS,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL
68fd5792-ddb1-4b46-8842-3cd11b0d7e8b,哑铃波利昆推举,Dumbbell Poliquin Press,CHEST,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
6910eb66-b93d-4fbe-a3ac-a50d9152ddbb,杠铃哈克深蹲,Barbell Hack Squat,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
691ccaf0-29e9-433a-a849-f27b306b9bea,史密斯机分腿蹲,Smith Split Squat,LEGS,SMITH_MACHINE,MACHINE,UNILATERAL,COMPOUND,STRENGTH
69711e18-790f-475f-a845-29932f24c730,抓举拉高,Snatch Pull,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|PULL
69e26a9b-29bd-c232-8614-7985c1a70c15,下斜杠铃卧推,Decline Barbell Bench Press,CHEST,BARBELL|BENCH|RACK,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
6a4145f4-8ef2-43f7-a9e9-51159327623e,绳索提博多划船,Cable Thibaudeau Kayak Row,BACK,CABLE_MACHINE,MACHINE,UNILATERAL,COMPOUND,STRENGTH|PULL
6ae119ae-5a82-47d2-b0c1-dc5a0ca91403,坐姿绳索飞鸟,Seated Cable Fly,CHEST,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
6b210054-5434-1bf3-923e-62e137c41216,哑铃锤式弯举,Dumbbell Hammer Curl,BICEPS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PULL
6b58e142-6ce7-4492-ac4f-197bd74ab148,单臂地雷管俯身划船,One-Arm Landmine Bent Over Row,BACK,LANDMINE,BARBELL,UNILATERAL,COMPOUND,STRENGTH|PULL
6b71cec6-7d3c-403f-bc1c-ed0787207ebe,哑铃哥萨克深蹲,Dumbbell Cossack Squat,LEGS,DUMBBELL,BODYWEIGHT,UNILATERAL,COMPOUND,STRENGTH|MOBILITY|BALANCE|FUNCTIONAL
6c607284-0e60-4b4f-a656-9cafb87f4a9d,弹力带仰卧腿弯举,Band Lying Leg Curl,LEGS,RESISTANCE_BAND|BENCH,BAND,BILATERAL,ISOLATION,STRENGTH|REHAB
6d2a3622-980f-4d8f-aa00-852652cdd1d5,弹力带肩部穿越,Band Pass Through Shoulders,SHOULDERS,RESISTANCE_BAND,UNWEIGHTED,BILATERAL,COMPOUND,MOBILITY|STRETCH|WARMUP
6d3741e2-2457-4505-a63c-324dc272d77c,弹力带卧推,Band Bench Chest Press,CHEST,RESISTANCE_BAND|BENCH,BAND,BILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL
6d64b5dc-526f-40aa-ae4b-64fa40a41047,单臂反握三头肌下拉,One-Arm Reverse Grip Triceps Cable Pushdown,TRICEPS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PUSH
6dd46aa0-9539-260b-8885-77d56241439b,哑铃箭步蹲,Dumbbell Walking Lunges,LEGS,DUMBBELL,DUMBBELL,ALTERNATING,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
6ded7b8d-f4db-421f-bc3e-827bd7c9df81,杠铃架拉举,Barbell Rack Pull,LEGS,BARBELL|RACK,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
6e2c5d5f-0653-497d-a8a8-938d4a667686,单臂三头肌下拉,One-Arm Triceps Cable Pushdown,TRICEPS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PUSH
6ecd75f3-0bf2-457e-a994-63b52cea84ce,V字仰卧起坐,V-Sit Crunch,ABS,,BODYWEIGHT,BILATERAL,ISOLATION,CORE|BALANCE
6ee19894-3651-9c16-fdd7-39bfe1c755af,直腿硬舉,Barbell Straight Leg Deadlift,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
6f1920ff-322b-43c3-8f4f-901be5cd3679,单臂钢索半跪姿背阔肌下拉,One-Arm Cable Half-Kneeling Lat Pulldown,BACK,CABLE_MACHINE,MACHINE,UNILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
6f35ebb5-d31e-1ab7-310f-25b8cada0293,杠铃弯举,Biceps Barbell Curl,BICEPS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
6f6e176e-fe86-4e95-be39-55fb09d9fb5a,脚趾触杠,Toes To Bar,ABS,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,CORE|FUNCTIONAL
6f75f48b-6a78-4882-b193-20e1e63f1df8,上斜中立握哑铃卧推,Incline Neutral Grip Dumbbell Press,CHEST,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
6f9c1398-a069-4318-92b1-7233ff9f0fe7,单臂弹力带跪姿背阔肌下拉,One-Arm Band Kneeling Lat Pulldown,BACK,RESISTANCE_BAND|BENCH,BAND,UNILATERAL,COMPOUND,STRENGTH|PULL
70322856-de83-4f89-b6ab-71c40159d7ed,负重斧劈式,Weighted Woodchopper,SHOULDERS,DUMBBELL|KETTLEBELL|MEDICINE_BALL|WEIGHT_PLATE|CABLE_MACHINE|LANDMINE,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|CORE|FUNCTIONAL
7049688f-6c75-454f-80a7-28b0a805c6b4,反握澳式引体向上,Australian Pull-Up Underhand Grip,BACK,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
706acd4f-c5f6-4aa7-95d2-af551214e447,高位滑轮过头三头肌伸展,High Pulley Overhead Triceps Extension,TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
7074ca94-a20d-cfa8-7702-b59e4bd31ab9,哑铃直立划船,Dumbbell Upright Row,SHOULDERS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PULL
70a233fc-676d-41bf-9d12-17acba3e004e,跪姿环形俯卧撑,Kneeling Ring Push-Up,CHEST,GYMNASTIC_RINGS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL
70b49da7-8fba-4c5e-bdf2-6035e72a2411,杠杆低位划船,Lever Low Row,BACK,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
70ff9832-f356-4c83-91b7-aec7d55babe8,绳索高位三头肌伸展,Cable Overhead Triceps Extension,TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
71054169-cf36-c810-dca5-4413fe9a1327,哑铃弯举,Dumbbell Alternate Supinated Curl,BICEPS,DUMBBELL,DUMBBELL,ALTERNATING,ISOLATION,STRENGTH|PULL
7132a06f-eea5-4cc1-bbf2-885b384c639c,杠铃推举深蹲,Barbell Thruster,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|PUSH|FUNCTIONAL|CARDIO
71f484d7-0e4d-4251-9000-85b2f1e51435,中立握引体向上,Pull-Up Neutral Grip,BACK,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
720a8f79-75aa-4d96-ae21-e94b863d7990,仰卧交叉侧向钢索飞鸟,Lying Cross Lateral Cable Fly,SHOULDERS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
7292151f-5551-45bd-a5ca-512ce6ca2683,站立式空中自行车,Standing Air Bike,ABS,,UNWEIGHTED,ALTERNATING,COMPOUND,CORE|CARDIO|FUNCTIONAL
72a1cffa-0b27-4294-a558-d4f0580deb58,弹力带胸部飞鸟,Band Chest Fly,CHEST,RESISTANCE_BAND,BAND,BILATERAL,ISOLATION,STRENGTH|PUSH|FUNCTIONAL
73178ef7-4fe8-47df-9cb0-991d33cc66bf,俯卧游泳者,Prone Swimmer,BACK,,BODYWEIGHT,BILATERAL,COMPOUND,MOBILITY|CORE|FUNCTIONAL|WARMUP
73240447-5323-4b6d-99ce-cffbffb19a07,负重平板支撑,Weighted Plank,ABS,WEIGHT_PLATE,WEIGHTED,BILATERAL,COMPOUND,STRENGTH|CORE|ISOMETRIC
73517ab1-d5d8-4918-a526-df763e16cef7,站立提踵,Standing Calf Raise,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|BALANCE
7359f05e-8b81-449d-a741-8a1199116860,空中自行车,Air Bike,ABS,,BODYWEIGHT,ALTERNATING,COMPOUND,CARDIO|CORE|FUNCTIONAL
73928937-811c-4f7a-967e-517e9ea509d9,下斜拉索胸部推举,Decline Cable Chest Press,CHEST,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
73fe2fc2-e53c-4fbc-b137-1d02540c56ee,弹力带热身动态肩部拉伸,Band Warm-Up Dynamic Shoulder Stretch,CHEST,RESISTANCE_BAND,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|WARMUP
7405282a-c2f6-480a-bf83-5c97dc70cb99,静态前支撑,Static Front Hold,SHOULDERS,DUMBBELL|KETTLEBELL|WEIGHT_PLATE|MEDICINE_BALL,BARBELL,BILATERAL,ISOLATION,CORE|ISOMETRIC|BALANCE
741a7466-96b2-4538-af13-15f45eed1ab7,登山者运动,Mountain climber,ABS,,BODYWEIGHT,ALTERNATING,COMPOUND,PLYOMETRIC|CORE|CARDIO|FUNCTIONAL|WARMUP
748a1a5b-cbb1-48b0-96bd-7558f332cb48,负重臀桥,Weighted Glute Bridge,GLUTEUS,BARBELL|WEIGHT_PLATE|BENCH,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|CORE
74f431ee-7721-4f2e-808b-2c8bd51dc916,壶铃挺举,Kettlebell Clean and Jerk,SHOULDERS,KETTLEBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|FUNCTIONAL
757ae740-c2ef-4a8d-9199-fd48ea06dcc9,坐姿拜西安绳索弯举,Bayesian Cable Curl Seated,BICEPS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
759db4cc-b963-4f53-b512-aadcfe301c4f,史密斯机肩耸,Smith Shoulder Shrug,BACK,SMITH_MACHINE,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH
759f1cc2-ab13-43ea-81b2-3ad0d361be37,悬挂式胸部飞鸟,Suspension Chest Fly,CHEST,SUSPENSION_TRAINER,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|FUNCTIONAL|PUSH
75add5d1-1906-4d70-b23a-998b632ce324,双杠耸肩,Dip Shrugs,BACK,DIP_BARS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH
75c7819c-7c7d-4c96-b9c2-aa45e20c4956,雪橇推车,Prowler Sled,LEGS,SLED,WEIGHTED,BILATERAL,COMPOUND,STRENGTH|CARDIO|FUNCTIONAL|PUSH
75f8962c-e6d5-43d3-be0f-aa9b7ba645d6,踢拳术,Kickboxing,LEGS,,BODYWEIGHT,ALTERNATING,COMPOUND,CARDIO|BALANCE|FUNCTIONAL
763906d6-42c5-7f93-c42a-553bdcf8d6f2,胸部支撑器械划船,Chest Supported Machine Row,BACK,PLATE_LOADED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
765217dc-7f1f-4c1e-b4d3-2c195d7a696c,船长椅直腿抬高,Capitan's Chair Straight Leg Raises,ABS,DIP_BARS,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|CORE
76623fa9-5a18-4819-8412-a286f0846ae2,上斜扭转仰卧起坐,Incline Twisting Sit Up,ABS,BENCH,UNWEIGHTED,ALTERNATING,ISOLATION,CORE|STRENGTH
769f188b-41a3-40e4-aec4-f5980417e786,坐姿锤式弯举,Seated Hammer Curl,BICEPS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PULL
76a20735-d6c9-7b27-c19e-6c2cf4a40bad,哑铃交替锤式前平举,Dumbbell Alternate Hammer Front Raise,SHOULDERS,DUMBBELL,DUMBBELL,ALTERNATING,ISOLATION,STRENGTH
773ab473-077f-4ddb-baae-fff41adeb0f0,弹力带颈后下拉,Band Pulldown Behind Neck,BACK,RESISTANCE_BAND,BAND,BILATERAL,COMPOUND,STRENGTH|PULL|MOBILITY
774184ce-93a6-4250-910c-ffcca26e601f,斯波托卧推,Spoto Press,CHEST,BARBELL|BENCH,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
77542def-76bd-40e3-a5af-4340f0672611,单臂牧师凳锤式弯举,One-Arm Preacher Hammer Curl,BICEPS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
77e949b2-df71-4560-b72c-f79eaa7966dc,坐姿肩外旋,Seated Shoulder External Rotation,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,REHAB|MOBILITY
781a637f-61a2-4fd9-adf6-2578f7bc1f45,杠铃链条卧推,Barbell Bench Press with Chains,CHEST,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
7829c099-6ac4-4eb6-81a4-f6f182f0eafa,哑铃俯身臂屈伸,One-Arm Dumbbell Seated Kickback,TRICEPS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
78395663-8332-42cc-8aa7-d87f474bdb10,负重引体向上,Weighted Chin Up,BICEPS,PULL_UP_BAR|WEIGHT_PLATE,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PULL
78659ec5-a814-4734-9e3d-ee3e784b71b3,史密斯机小腿提踵,Smith Calf Raises,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
789d1358-a903-4173-a4e0-986c8c2bc045,腕部滚轮,Wrist Roller,FOREARMS,WEIGHT_PLATE,WEIGHTED,BILATERAL,ISOLATION,STRENGTH
78a5c836-05ea-496a-80f5-382bf6405b91,跪姿背部旋转拉伸,Kneeling Back Rotation Stretch,CHEST,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|WARMUP
78f3c17f-0146-4bf6-a8f1-a45843f99ba3,肩倒立式,Shoulderstand Pose,ABS,,UNWEIGHTED,BILATERAL,ISOLATION,BALANCE|CORE|ISOMETRIC
793e9f35-ce3c-4d2d-87b8-5b6955ac5279,侧卧髋外展,Side Lying Hip Abduction,GLUTEUS,BENCH,BODYWEIGHT,UNILATERAL,ISOLATION,STRENGTH|MOBILITY|REHAB
79b4b650-53d9-4e87-8bd8-7143d3f7802d,悬垂屈膝画圈,Hanging Knee Circles,ABS,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,MOBILITY|CORE|FUNCTIONAL
79e5f9db-193b-4458-8422-d444fa75336a,曲杆三头肌下压,EZ-Bar Tricep Pushdown,TRICEPS,EZ_BAR|CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
7a4f1acb-f378-4229-8a37-e7f72ae6d3cd,杠铃盘转体,Plate Bus Driver,SHOULDERS,WEIGHT_PLATE,WEIGHTED,BILATERAL,ISOLATION,CORE|FUNCTIONAL|MOBILITY
7a939762-896c-461e-ad6a-88e7be837e7b,六角杠铃硬拉,Trap Bar Deadlift,LEGS,TRAP_BAR|WEIGHT_PLATE,BARBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
7ae2d1b0-a634-4374-86e8-a8c48f77e1ee,靠墙静蹲,Wall Sit,LEGS,,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|ISOMETRIC
7bb5b691-348a-4763-ba60-2ec25faf3965,杠铃臀桥,Barbell Glute Bridge,GLUTEUS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
7bdabdd2-8124-40d5-92b7-6038a087bc9b,高脚杯深蹲,Goblet Squat,LEGS,DUMBBELL|KETTLEBELL,UNWEIGHTED,BILATERAL,COMPOUND,STRENGTH|MOBILITY|FUNCTIONAL|REHAB
7be164bf-92d9-4808-bbf4-2aa207d17205,单臂哑铃上斜卧推,One-Arm Dumbbell Incline Bench Press,CHEST,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|PUSH
7c3c787d-e438-4f50-bde7-cc5843f84fdd,坐姿三头肌凳上屈臂撑,Seated Triceps Bench Dip,TRICEPS,BENCH,UNWEIGHTED,BILATERAL,COMPOUND,STRENGTH|PUSH
7cb4fd38-5ca9-4d65-a5df-f8a0b3288fbc,吊环引体向上,Rings Pull-Up,BACK,GYMNASTIC_RINGS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
7cd5b83e-c3b4-4198-9279-01a3a3df4f18,侧弓步蹲,Side Lunges,LEGS,,UNWEIGHTED,UNILATERAL,COMPOUND,STRENGTH|MOBILITY|BALANCE|FUNCTIONAL
7cf8467c-4519-487c-b41e-7d874d7d3a8f,杠铃分腿蹲,Barbell Split Squat,LEGS,BARBELL,BARBELL,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
7d9e0403-7208-47e8-9488-b1bc85cb9bce,青蛙卷腹,Frog Crunch,ABS,,BODYWEIGHT,BILATERAL,ISOLATION,CORE
7e2b3c1c-97db-405e-b9ca-e6ebdc5db673,海豹划船,Seal Row,BACK,BARBELL|BENCH,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
7eafba6a-d96a-4484-bc61-a6b44d2fcdeb,分腿蹲,Split Squat,LEGS,BARBELL,BODYWEIGHT,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
7f462663-6e61-4769-b6e7-348881f9965d,壶铃后弓步,Kettlebell Rear Lunge,LEGS,KETTLEBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
7f6833fb-34c3-4b13-bb42-61b8524a5c09,吊环面拉,Ring Face Pull,SHOULDERS,GYMNASTIC_RINGS,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|PULL|REHAB|FUNCTIONAL
7f9f4a82-47b4-4aea-9cc5-1eb32ecd4bd2,相扑硬拉,Sumo Deadlift,GLUTEUS,BARBELL|WEIGHT_PLATE,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
8008ee41-c9d1-42a3-8ea5-773f9f954230,EZ杠坐姿腕屈伸,EZ-Bar Seated Wrist Curl,FOREARMS,EZ_BAR|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH
806178d3-cc6d-4295-8263-a21ea9be34b7,悬垂举腿至杠铃,Hanging Leg Raise To Bar,ABS,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|CORE
8081a73c-ad4d-48a6-830a-d94b5c4148bc,哑铃高脚杯深蹲,Dumbbell Goblet Squat,LEGS,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
80d1410f-b7b0-4bb1-83f5-9fd2ea4b29f2,杠铃拉森卧推,Barbell Larsen Press,CHEST,BARBELL|BENCH,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
80fd9286-0d64-becd-c2c2-83742b0c3974,上斜哑铃飞鸟,Incline Dumbbell Chest Fly,CHEST,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
81a7dd83-e98c-405e-89b6-f9390fa16bb8,鸽子式,Pigeon Pose,GLUTEUS,,UNWEIGHTED,UNILATERAL,ISOLATION,MOBILITY|STRETCH|REHAB
81c28cab-ffcc-44f7-8869-7e0979e5a145,哑铃单腿臀桥,Dumbbell Single Leg Hip Thrust,GLUTEUS,DUMBBELL|BENCH,BODYWEIGHT,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
